temperature,vibration,voltage,current,pressure,rpm,load,power,runtime_hours,maintenance_gap_hours,efficiency,thermal_fluctuation,vibration_instability,machine_type,failure_type,state,is_anomaly,degradation_progress,timestamp
63.53,3.36,402.5,50.0,6.6,2949.0,71.1,24.633718116105676,2252.0,258.04765875584155,92.2,1.2184765875584154,0.03477393361200483,COMPRESSOR,none,healthy,0,0.0063,2026-04-17 09:04:51
59.89,2.925,401.5,50.0,6.49,2896.0,59.1,21.293213065851965,1005.0,478.77130334997486,93.4,0.1157130334997483,0.20116032296867134,COMPRESSOR,none,healthy,0,0.0085,2026-04-17 09:06:08
62.21,3.069,405.4,50.0,6.24,2893.0,59.3,21.12373187076855,5693.0,83.77420586287258,95.2,1.2957420586287256,0.2234193933214768,COMPRESSOR,none,healthy,0,0.011,2026-04-17 09:08:18
63.05,3.135,398.8,50.0,6.79,3016.0,73.4,26.73250665388259,5332.0,97.06303532082417,92.4,0.4066303532082417,0.14557198537757554,COMPRESSOR,none,healthy,0,0.0138,2026-04-17 09:10:14
61.04,2.903,397.3,50.0,6.41,2864.0,62.2,21.84402582742527,1106.0,145.6438899037248,90.3,0.1694388990372481,0.18163715594914004,COMPRESSOR,none,healthy,0,0.0171,2026-04-17 09:12:48
64.1,3.093,401.8,50.0,6.52,2949.0,64.2,22.231344811648427,5693.0,444.5223965088443,91.6,1.7112239650884427,0.2256324890901383,COMPRESSOR,none,healthy,0,0.0207,2026-04-17 09:14:13
61.6,2.955,402.8,49.95,6.54,2823.0,58.6,20.220726069172823,6284.0,480.70378563655174,90.9,2.1150378563655177,0.09657433011422427,COMPRESSOR,none,healthy,0,0.0246,2026-04-17 09:16:01
63.78,2.819,397.2,50.0,6.66,2907.0,65.6,23.195784159218352,3011.0,301.19294923768626,88.9,1.2989294923768624,0.28047796636776956,COMPRESSOR,none,healthy,0,0.029,2026-04-17 09:18:27
69.81,3.144,402.8,50.0,6.74,2973.0,71.0,25.4900031523411,2851.0,106.994486395693,91.4,0.30594486395693005,0.16335776998654067,COMPRESSOR,none,healthy,0,0.0337,2026-04-17 09:20:39
65.13,3.069,401.4,50.0,6.31,2858.0,61.7,24.622972233043726,5258.0,480.112740077208,87.7,2.55112740077208,0.272227312741275,COMPRESSOR,none,healthy,0,0.0389,2026-04-17 09:22:07
66.29,3.278,401.8,50.0,6.98,2940.0,71.6,26.416927111077218,3311.0,426.5518271688443,91.9,0.851518271688443,0.31409945990263843,COMPRESSOR,none,healthy,0,0.0444,2026-04-17 09:24:06
63.74,3.212,395.7,50.0,6.41,2910.0,69.5,25.747812668267617,4800.0,429.31566336434827,87.7,1.3381566336434827,0.2709864480135883,COMPRESSOR,none,healthy,0,0.0504,2026-04-17 09:26:54
68.71,3.081,401.6,50.0,6.91,2891.0,64.7,25.74839864671267,5972.0,66.40798403218307,91.0,2.0780798403218306,0.6598999501005721,COMPRESSOR,none,healthy,0,0.0568,2026-04-17 09:28:32
63.23,2.894,402.3,50.0,6.14,2834.0,58.2,21.6156216842258,2136.0,284.8323618972193,88.4,1.060323618972193,0.1868511309288103,COMPRESSOR,none,healthy,0,0.0635,2026-04-17 09:30:35
66.24,3.124,400.5,50.0,7.08,2905.0,62.8,24.322752954191266,1046.0,270.59222216295683,92.8,4.154922221629568,0.3848506942592401,COMPRESSOR,none,healthy,0,0.0707,2026-04-17 09:32:08
64.4,3.279,399.2,50.0,6.6,2975.0,70.7,26.716048108594308,1428.0,515.6908555526774,89.7,1.4779085555267737,0.6559089236021168,COMPRESSOR,none,healthy,0,0.0784,2026-04-17 09:34:34
64.95,3.128,402.6,50.0,6.74,2917.0,62.6,24.493801053057183,6016.0,511.1314296402088,87.7,0.7193142964020884,0.5750357176256526,COMPRESSOR,none,healthy,0,0.0864,2026-04-17 09:36:27
66.02,3.235,396.0,50.0,6.84,2930.0,62.3,24.724572631534045,846.0,467.9169987612726,89.0,0.8521699876127263,0.491240621128977,COMPRESSOR,none,healthy,0,0.0949,2026-04-17 09:38:15
67.94,3.161,400.8,50.0,6.61,2889.0,63.2,23.491365621254893,3554.0,472.0505127365095,89.1,2.435505127365095,0.5815328523015922,COMPRESSOR,none,healthy,0,0.1038,2026-04-17 09:40:24
67.56,2.936,398.6,50.0,6.7,2927.0,61.9,22.824893878703964,584.0,405.5348245916849,89.8,1.401348245916849,0.33992132684901527,COMPRESSOR,none,healthy,0,0.1132,2026-04-17 09:42:12
69.75,3.028,399.3,50.0,6.81,2981.0,63.6,23.922557349925786,3042.0,228.3726974254261,87.7,1.2937269742542612,0.5134146794544566,COMPRESSOR,none,healthy,0,0.123,2026-04-17 09:44:48
68.04,3.21,401.2,50.0,6.68,2817.0,54.4,22.795276297277262,5619.0,578.5668105474398,89.2,3.297668105474398,0.35202128296074925,COMPRESSOR,none,healthy,0,0.1332,2026-04-17 09:46:53
67.14,3.306,396.8,50.0,7.01,2927.0,59.5,22.335848892721053,5199.0,164.11976498856976,86.2,1.2311976498856976,0.42474926558928044,COMPRESSOR,none,healthy,0,0.1439,2026-04-17 09:48:09
66.87,3.387,402.3,50.0,7.34,2987.0,73.6,28.38186073378896,404.0,436.0340884668896,87.7,3.088340884668896,0.40160652645903006,COMPRESSOR,none,healthy,0,0.155,2026-04-17 09:50:17
68.51,3.44,396.8,50.0,7.6,2945.0,70.8,28.61613405697629,2603.0,370.3122398802492,87.5,1.9211223988024915,0.9386007496257787,COMPRESSOR,none,healthy,0,0.1666,2026-04-17 09:52:55
70.88,3.381,396.9,50.0,7.48,3025.0,72.5,28.413901408740074,291.0,601.9566133845567,84.4,1.5285661338455665,0.7767394168267396,COMPRESSOR,none,healthy,0,0.1787,2026-04-17 09:54:14
71.25,3.015,396.3,50.0,7.61,2857.0,62.0,25.1923844950598,5473.0,594.969542108,82.5,2.12069542108,0.5720298190875001,COMPRESSOR,none,healthy,0,0.1912,2026-04-17 09:56:37
70.48,3.314,400.9,50.0,7.63,2941.0,70.1,29.29323613287695,1333.0,199.35330154396138,82.9,2.9755330154396136,0.7424790673248792,COMPRESSOR,none,healthy,0,0.2042,2026-04-17 09:58:19
72.59,3.356,399.4,50.0,6.94,2995.0,69.7,27.251095714820607,1830.0,588.1101126592248,82.1,2.621101126592248,0.6800941020600775,COMPRESSOR,none,healthy,0,0.2176,2026-04-17 10:00:58
71.43,3.427,399.5,50.0,7.09,2926.0,61.1,26.64424341395672,7780.0,532.2421447489644,82.5,3.9974214474896432,0.7138817023405135,COMPRESSOR,none,healthy,0,0.2316,2026-04-17 10:02:04
71.33,3.357,397.3,50.0,7.44,2901.0,62.9,26.62772127696234,4187.0,532.7515180657231,81.9,2.0015151806572304,0.8418484939553845,COMPRESSOR,none,healthy,0,0.2459,2026-04-17 10:04:17
73.21,3.337,400.1,50.0,7.66,2917.0,67.2,30.179748446962652,6084.0,295.64030624600133,83.1,3.9164030624600135,0.8260009570187541,COMPRESSOR,none,warning,0,0.2608,2026-04-17 10:06:07
72.31,3.624,400.3,50.0,8.03,2941.0,69.8,27.9344331221393,401.0,270.91053855503935,80.7,2.6031053855503936,0.723345432984498,COMPRESSOR,none,warning,0,0.2761,2026-04-17 10:08:57
70.57,3.649,400.7,50.0,7.36,2884.0,66.3,27.434467851763852,5922.0,486.56420196779914,80.0,4.218642019677992,0.8978881311493723,COMPRESSOR,none,warning,0,0.292,2026-04-17 10:10:40
76.43,3.765,398.3,50.0,7.22,2905.0,63.8,25.891949359227727,4903.0,339.60324310196086,78.3,4.185032431019608,1.1916351346936276,COMPRESSOR,overload,warning,0,0.3083,2026-04-17 10:12:56
77.8,3.727,400.1,50.0,7.92,3003.0,72.9,33.71839129365121,4740.0,349.02957001686104,77.9,3.2072957001686104,0.9245924063026907,COMPRESSOR,overload,warning,0,0.325,2026-04-17 10:14:30
76.12,3.544,402.3,50.0,7.6,2800.0,56.7,25.68071628643633,6174.0,771.8450538906909,77.7,3.0844505389069083,1.0237657934084088,COMPRESSOR,overload,warning,0,0.3423,2026-04-17 10:16:15
78.67,3.558,402.3,50.0,7.43,2909.0,61.8,28.96827892289868,2515.0,636.051530586869,78.9,3.1105153058686903,0.9891610330839657,COMPRESSOR,overload,warning,0,0.3601,2026-04-17 10:18:50
83.4,3.72,401.8,50.0,8.16,2928.0,67.6,33.21759545404227,1633.0,491.6508021193047,77.3,4.850508021193047,0.9717837566228272,COMPRESSOR,overload,warning,0,0.3783,2026-04-17 10:20:46
77.79,3.789,401.8,50.0,7.94,2902.0,61.8,27.393832024544004,5427.0,398.6446380252047,74.4,3.2354463802520472,1.0826394938287647,COMPRESSOR,overload,warning,0,0.3971,2026-04-17 10:22:42
81.77,3.835,397.8,50.0,8.53,2922.0,70.0,34.418957933184934,1683.0,667.0347766531734,72.6,3.695347766531734,1.3127336770411668,COMPRESSOR,overload,warning,0,0.4163,2026-04-17 10:24:01
79.29,3.927,397.7,50.0,8.31,2977.0,70.3,34.9075373345473,5098.0,607.8229263735433,72.8,3.738229263735433,1.1530716449173228,COMPRESSOR,overload,warning,0,0.436,2026-04-17 10:26:07
83.44,3.645,401.6,50.0,8.41,2893.0,59.0,28.105571686706657,2229.0,474.0107667171763,75.7,3.6721076671717627,1.4196586459911757,COMPRESSOR,overload,warning,0,0.4563,2026-04-17 10:28:33
83.06,3.65,398.7,50.0,8.6,2994.0,67.8,31.887326833268034,4079.0,702.5999494483551,73.3,3.9909994944835514,1.26249984202611,COMPRESSOR,overload,warning,0,0.477,2026-04-17 10:30:45
82.87,3.87,402.0,50.0,8.53,2952.0,67.7,32.09768868528838,3969.0,773.5920995768361,74.4,6.55592099576836,1.5146003111776123,COMPRESSOR,overload,warning,0,0.4982,2026-04-17 10:32:08
85.4,3.834,403.1,50.0,8.45,2882.0,63.7,32.00134724868859,6024.0,458.9888163136542,72.2,4.496888163136542,1.4769650509801695,COMPRESSOR,overload,warning,0,0.52,2026-04-17 10:34:55
83.74,3.737,404.6,50.0,8.62,2902.0,65.0,30.468073071965367,3144.0,678.7916739748409,69.6,5.195916739748409,1.4965989811713778,COMPRESSOR,overload,warning,0,0.5422,2026-04-17 10:36:23
81.18,3.777,394.7,50.0,8.35,2993.0,69.7,31.84240874681173,5296.0,842.0022228368323,70.3,6.159022228368323,1.5835069463651008,COMPRESSOR,overload,critical,1,0.565,2026-04-17 10:38:29
86.44,3.816,396.8,50.0,8.45,2916.0,63.0,32.35368377883418,5026.0,802.6219899470082,67.1,4.951219899470082,1.7856937185844004,COMPRESSOR,overload,critical,1,0.5883,2026-04-17 10:40:19
87.37,4.16,400.3,50.0,9.1,2932.0,62.3,34.157731363935,703.0,800.652479892499,67.7,5.85452479892499,1.5721639996640593,COMPRESSOR,overload,critical,1,0.6121,2026-04-17 10:42:49
89.02,4.125,399.9,50.0,9.43,2842.0,64.7,34.45264285735265,7537.0,559.0951755301206,66.2,5.635951755301206,1.5939224235316267,COMPRESSOR,overload,critical,1,0.6364,2026-04-17 10:44:39
90.13,4.056,397.2,50.0,8.55,2918.0,61.2,36.06796679746265,4915.0,789.9515386800614,65.0,6.501515386800614,1.9329735583751921,COMPRESSOR,overload,critical,1,0.6612,2026-04-17 10:46:56
85.35,3.995,399.0,50.0,9.08,2897.0,61.0,32.115393013587955,3373.0,1039.2230107857188,63.9,6.2322301078571885,1.7833219087053713,COMPRESSOR,overload,critical,1,0.6865,2026-04-17 10:48:33
90.47,4.679,400.4,50.0,9.52,2962.0,68.8,38.40002339123467,7159.0,607.9110135418913,63.5,6.395110135418912,2.0819719173184104,COMPRESSOR,overload,critical,1,0.7124,2026-04-17 10:50:54
89.97,4.337,400.1,50.0,9.26,2926.0,68.3,37.40480848258865,3501.0,1058.0169494933493,59.1,6.058169494933493,2.0349279671667166,COMPRESSOR,overload,critical,1,0.7388,2026-04-17 10:52:58
93.47,4.254,407.7,50.0,9.71,2915.0,67.4,38.29787731188418,5680.0,1008.5422026056494,61.7,6.411422026056494,2.1691943831426546,COMPRESSOR,overload,critical,1,0.7657,2026-04-17 10:54:11
91.75,4.259,402.5,50.0,9.17,2918.0,60.7,33.99735328724619,3287.0,821.4881388099129,59.0,6.58188138809913,2.176775433780978,COMPRESSOR,overload,critical,1,0.7931,2026-04-17 10:56:47
95.45,3.955,402.1,50.0,9.8,2956.0,67.7,39.6154295069685,1736.0,962.8561065231495,60.1,7.001561065231495,2.202675332884842,COMPRESSOR,overload,critical,1,0.8211,2026-04-17 10:58:13
96.05,4.475,399.1,50.0,9.78,3053.0,72.6,38.73266990057749,826.0,966.647437145598,53.5,7.38647437145598,2.171898241079994,COMPRESSOR,overload,critical,1,0.8496,2026-04-17 11:00:54
97.65,4.341,396.0,50.0,9.86,2968.0,67.0,39.96620506674018,7748.0,849.8634455364373,55.0,7.6866344553643735,2.3874482673013664,COMPRESSOR,overload,failed,1,0.8786,2026-04-17 11:02:51
94.39,4.42,395.6,50.0,10.33,2929.0,70.2,43.6287922279548,4035.0,1209.5054304691253,56.1,7.663054304691253,2.8233294702160165,COMPRESSOR,overload,failed,1,0.9081,2026-04-17 11:04:35
99.98,5.004,403.0,50.0,10.4,2940.0,64.9,42.223861162628886,7544.0,1199.5746750675323,52.1,8.362746750675322,2.3965458595860385,COMPRESSOR,overload,failed,1,0.9382,2026-04-17 11:06:20
97.33,4.833,402.0,50.0,10.31,3019.0,74.6,44.43006335401554,2233.0,787.0724472239526,51.0,8.499724472239526,2.774101397574852,COMPRESSOR,overload,failed,1,0.9688,2026-04-17 11:08:57
61.78,3.146,399.6,50.0,6.56,2895.0,64.1,22.29,2560.0,333.0,91.0,1.719,0.034,COMPRESSOR,none,healthy,0,0.0,2026-04-17 11:10:10
62.68,3.334,402.0,50.0,7.05,3022.0,72.2,25.76019311280817,5058.0,162.05997292179097,92.4,1.3255997292179096,0.15018741538059677,COMPRESSOR,none,healthy,0,0.0001,2026-04-17 11:12:23
64.95,2.852,396.2,50.0,6.21,2923.0,59.8,22.370770543560035,6836.0,175.2755631864226,93.3,0.6427556318642261,0.5578611349575707,COMPRESSOR,none,healthy,0,0.0003,2026-04-17 11:14:29
65.91,3.075,398.5,50.0,6.34,2945.0,71.1,25.58214997059957,1280.0,67.67239111792736,92.7,0.11372391117927363,0.15710122224352302,COMPRESSOR,none,healthy,0,0.0008,2026-04-17 11:16:45
61.01,2.926,403.4,50.0,6.98,2942.0,68.1,24.313847531289028,5345.0,126.26615591576557,91.2,1.7436615591576556,0.24095673723676736,COMPRESSOR,none,healthy,0,0.0016,2026-04-17 11:18:21
64.11,2.93,406.3,50.0,6.21,3022.0,66.5,22.955934469743358,5233.0,195.06866047698733,91.0,1.8466866047698733,0.11346456399058542,COMPRESSOR,none,healthy,0,0.0026,2026-04-17 11:20:05
64.5,3.076,399.6,50.0,6.24,2879.0,64.7,22.358631285831795,7038.0,193.08949828431113,93.3,0.7838949828431112,0.16865468213847226,COMPRESSOR,none,healthy,0,0.0039,2026-04-17 11:22:20
62.78,3.197,399.0,50.0,6.82,2951.0,72.8,26.164175964004034,2827.0,99.33681499167453,91.9,0.5693681499167452,0.3345525468489829,COMPRESSOR,none,healthy,0,0.0054,2026-04-17 11:24:02
64.28,3.1,402.0,50.0,6.49,3011.0,70.2,24.137540440484372,6247.0,423.81772487043867,92.0,1.2191772487043866,0.018180390220120794,COMPRESSOR,none,healthy,0,0.0073,2026-04-17 11:26:36
61.69,3.271,400.4,50.0,6.49,2933.0,66.2,24.202785315046242,708.0,61.53856577212305,92.3,0.9223856577212305,0.3695580180378845,COMPRESSOR,none,healthy,0,0.0094,2026-04-17 11:28:07
63.54,3.249,395.7,50.0,6.62,2884.0,66.5,24.70932313338512,1878.0,415.50506754785096,94.9,0.2920506754785093,0.04670333608703416,COMPRESSOR,none,healthy,0,0.0119,2026-04-17 11:30:06
63.69,3.297,396.0,50.0,6.47,2917.0,63.9,22.53296944572922,2307.0,236.72246959261125,90.6,0.4782246959261125,0.05263271747691017,COMPRESSOR,none,healthy,0,0.0147,2026-04-17 11:32:57
63.11,3.309,401.0,50.0,6.53,2946.0,66.4,23.3513624481125,3449.0,410.1956063878174,89.6,0.893956063878174,0.27936126996192934,COMPRESSOR,none,healthy,0,0.0177,2026-04-17 11:34:41
61.82,3.155,402.6,50.0,6.6,2948.0,62.5,21.66575054640069,2272.0,367.9289718411427,91.9,0.5172897184114269,0.06490303700357092,COMPRESSOR,none,healthy,0,0.0212,2026-04-17 11:36:25
63.46,3.385,401.2,50.0,6.8,3075.0,71.2,24.851748075399865,3824.0,320.926768987452,90.4,0.8802676898745203,0.3472711530857876,COMPRESSOR,none,healthy,0,0.0249,2026-04-17 11:38:17
62.91,3.277,400.0,50.0,6.94,2975.0,64.9,22.133983548709466,7440.0,416.19294923768626,91.8,1.1889294923768625,0.16447796636776954,COMPRESSOR,none,healthy,0,0.029,2026-04-17 11:40:22
61.65,3.23,400.1,50.0,6.49,2991.0,67.5,23.99992641942244,5590.0,492.7312439539929,90.6,0.8803124395399289,0.3585351373562278,COMPRESSOR,none,healthy,0,0.0334,2026-04-17 11:42:02
64.7,3.277,402.4,50.0,6.63,2863.0,63.2,21.88323564344907,787.0,263.5451902565391,91.8,1.1884519025653915,0.7094537195516848,COMPRESSOR,none,healthy,0,0.0382,2026-04-17 11:44:04
63.82,3.369,398.0,50.0,6.08,2887.0,59.3,20.247288144062864,1596.0,168.6381524058988,90.5,1.015381524058988,0.29224422626843377,COMPRESSOR,none,healthy,0,0.0433,2026-04-17 11:46:34
62.26,3.513,400.8,50.0,6.36,2933.0,62.7,20.5899229163884,397.0,53.013339731928376,92.8,1.9611333973192837,0.3729166866622762,COMPRESSOR,none,healthy,0,0.0488,2026-04-17 11:48:26
65.65,3.756,398.2,50.0,6.75,2878.0,65.1,24.38238627240827,4109.0,420.67382182540825,87.1,1.9047382182540826,0.20848069320440082,COMPRESSOR,none,healthy,0,0.0546,2026-04-17 11:50:47
61.37,3.496,403.8,50.0,6.76,2839.0,62.1,21.882192534786473,1390.0,426.62254153065635,90.4,0.9852254153065634,0.20394544228330103,COMPRESSOR,none,healthy,0,0.0608,2026-04-17 11:52:05
64.2,3.707,398.8,50.0,6.68,2905.0,63.8,23.134719531866285,2637.0,524.8623261501413,90.4,0.8146232615014125,0.1703197692191914,COMPRESSOR,none,healthy,0,0.0673,2026-04-17 11:54:27
63.92,3.825,400.0,50.0,7.05,2958.0,72.0,25.910957809432333,285.0,241.39589717957588,93.4,1.4839589717957589,0.20061217868617465,COMPRESSOR,none,healthy,0,0.0742,2026-04-17 11:56:13
64.81,3.805,402.0,50.0,6.86,2889.0,64.5,23.540378033816047,3488.0,98.22587882348499,88.7,2.11125878823485,0.36283087132339054,COMPRESSOR,none,healthy,0,0.0815,2026-04-17 11:58:15
61.42,3.969,401.9,50.0,7.23,2951.0,69.3,21.76239039430187,5496.0,337.35480548979825,90.8,3.1315480548979826,0.6069837671556195,COMPRESSOR,none,healthy,0,0.0892,2026-04-17 12:00:04
65.7,4.071,398.6,50.0,7.04,3003.0,71.8,24.617050178868627,281.0,258.785128422847,92.4,1.15485128422847,0.24907852632139682,COMPRESSOR,none,healthy,0,0.0972,2026-04-17 12:02:00
65.82,3.848,398.8,50.0,6.61,2883.0,63.4,24.465776294378934,472.0,537.519221603942,90.4,1.2791922160394205,0.3461225675123189,COMPRESSOR,none,healthy,0,0.1056,2026-04-17 12:04:22
62.58,3.873,398.3,50.0,7.08,2913.0,65.7,23.62735341011349,6922.0,115.55938702516833,88.7,3.7485938702516837,0.668123084453651,COMPRESSOR,none,healthy,0,0.1144,2026-04-17 12:06:14
64.08,4.387,402.6,50.0,6.76,2963.0,68.3,24.65105079712022,3443.0,511.9078594234808,89.5,3.101078594234808,0.6150870606983774,COMPRESSOR,none,healthy,0,0.1236,2026-04-17 12:08:39
65.63,4.309,400.1,50.0,6.42,2823.0,59.7,22.17146022684725,790.0,149.56681054743973,85.9,2.7056681054743974,0.39402128296074923,COMPRESSOR,none,healthy,0,0.1332,2026-04-17 12:10:45
64.64,4.679,399.9,50.0,7.0,2985.0,68.9,25.611511676710187,548.0,599.5383530170882,87.7,2.9743835301708823,0.8249323531784007,COMPRESSOR,none,healthy,0,0.1432,2026-04-17 12:12:47
63.79,4.7,397.1,50.0,7.11,2966.0,67.7,23.251585256707376,5909.0,200.82454382790428,89.8,2.1932454382790425,0.7578266994622008,COMPRESSOR,none,healthy,0,0.1535,2026-04-17 12:14:42
66.18,4.286,399.8,50.0,7.23,2996.0,66.5,23.428675160355276,2875.0,419.42738754196154,85.8,1.3362738754196155,0.7057105860686299,COMPRESSOR,none,healthy,0,0.1643,2026-04-17 12:16:52
67.96,4.642,399.4,50.0,7.28,2977.0,66.4,25.377537506215454,126.0,278.34883920303196,89.9,2.572488392030319,0.5805901225094747,COMPRESSOR,none,healthy,0,0.1754,2026-04-17 12:18:32
64.9,4.903,400.2,50.0,7.32,2984.0,68.1,23.277268742513964,1543.0,309.5908070070754,87.9,2.661908070070754,1.1064712718971106,COMPRESSOR,none,healthy,0,0.187,2026-04-17 12:20:53
66.98,4.99,399.8,50.0,7.57,2988.0,70.3,24.23269080962286,3910.0,565.1551547551702,86.2,2.8525515475517023,0.544359858609907,COMPRESSOR,none,healthy,0,0.1989,2026-04-17 12:22:53
63.6,4.73,400.0,50.0,7.07,2912.0,61.5,22.52613801408956,3216.0,324.04370411226245,86.8,2.8364370411226245,0.6012615753508201,COMPRESSOR,none,healthy,0,0.2113,2026-04-17 12:24:35
65.27,5.259,397.7,50.0,7.29,2949.0,68.5,22.492960150903073,5751.0,312.25823669202634,90.3,2.443582366920264,0.5921819896625825,COMPRESSOR,none,healthy,0,0.2241,2026-04-17 12:26:54
66.73,5.551,398.9,50.0,7.79,2943.0,68.8,24.692248495396353,5187.0,295.80049598552193,88.0,2.1960049598552196,0.6951265499547561,COMPRESSOR,none,healthy,0,0.2373,2026-04-17 12:28:07
65.3,5.121,403.3,50.0,7.38,2941.0,62.7,23.207902295292012,5595.0,567.6721891491204,88.3,2.5797218914912037,0.8061005910910011,COMPRESSOR,none,warning,0,0.2508,2026-04-17 12:30:29
65.92,5.333,400.6,50.0,7.25,2831.0,59.9,21.032664814718956,1908.0,631.8749886652824,85.2,2.636749886652824,0.8461093395790076,COMPRESSOR,none,warning,0,0.2648,2026-04-17 12:32:33
68.13,5.953,396.8,50.0,7.47,2915.0,68.2,27.270885183006612,5736.0,283.41053388815976,85.3,2.872105338881598,0.9981579184004994,COMPRESSOR,none,warning,0,0.2793,2026-04-17 12:34:35
66.9,5.568,401.7,50.0,7.68,2850.0,60.9,21.154376610944812,6471.0,595.280432484598,85.8,2.7608043248459797,0.9612513515143687,COMPRESSOR,none,warning,0,0.2941,2026-04-17 12:36:30
66.7,5.622,397.6,50.0,7.74,2822.0,59.1,20.82490281099431,1828.0,697.4862617799241,86.0,3.4238626177992413,1.032394568062263,COMPRESSOR,vibration_anomaly,warning,0,0.3094,2026-04-17 12:38:22
69.59,5.785,399.1,50.0,8.15,3005.0,66.5,24.04701108571159,7585.0,694.029570016861,86.3,4.016295700168611,1.1955924063026906,COMPRESSOR,vibration_anomaly,warning,0,0.325,2026-04-17 12:40:01
70.2,6.088,399.7,50.0,7.77,2977.0,65.1,25.07726412877799,7716.0,677.9118775350074,85.4,3.593118775350074,1.2498496172968983,COMPRESSOR,vibration_anomaly,warning,0,0.3411,2026-04-17 12:42:57
69.85,6.515,402.1,50.0,8.21,2909.0,61.1,22.486497982090174,6340.0,731.134677877539,86.7,3.0353467787753905,1.1221708683673095,COMPRESSOR,vibration_anomaly,warning,0,0.3577,2026-04-17 12:44:24
65.9,6.448,399.2,50.0,8.2,2956.0,62.4,21.41322455218422,2688.0,683.6994388310926,86.6,3.385994388310926,1.6305607463471643,COMPRESSOR,vibration_anomaly,warning,0,0.3746,2026-04-17 12:46:40
67.43,5.908,400.5,50.0,7.99,2907.0,58.8,20.05657834321262,3072.0,360.60760340419415,85.6,3.369076034041942,1.5380237606381069,COMPRESSOR,vibration_anomaly,warning,0,0.392,2026-04-17 12:48:25
68.26,6.798,399.6,50.0,8.49,2925.0,69.9,25.805958005583648,3572.0,356.8605907490587,81.9,5.352605907490586,1.3445643460908085,COMPRESSOR,vibration_anomaly,warning,0,0.4098,2026-04-17 12:50:26
65.39,6.88,399.5,50.0,7.83,2814.0,59.0,23.4840243286426,3835.0,713.4597970311195,85.2,3.631597970311194,1.1941868657222483,COMPRESSOR,vibration_anomaly,warning,0,0.4281,2026-04-17 12:52:54
68.57,6.749,397.1,50.0,8.55,2964.0,66.0,23.25448385406627,189.0,655.4065962502298,83.9,5.328065962502298,1.2088956132819682,COMPRESSOR,vibration_anomaly,warning,0,0.4468,2026-04-17 12:54:43
68.54,7.509,401.0,50.0,8.64,2963.0,67.0,23.464498310700467,242.0,844.7023410171143,85.5,4.992023410171143,1.173694815678482,COMPRESSOR,vibration_anomaly,warning,0,0.4659,2026-04-17 12:56:13
69.75,7.477,398.3,50.0,8.33,2893.0,58.9,22.480773613612676,4811.0,749.3483632883124,83.4,6.104483632883124,1.5285886352759763,COMPRESSOR,vibration_anomaly,warning,0,0.4854,2026-04-17 12:58:59
